key_gvkey,gvkey,conm,cik,fyear,cmonth,cyear,datadate,indfmt,sich,consol,popsrc,datafmt,curcd,fyr,act,ap,aqc,aqs,acqsc,at,ceq,che,cogs,csho,dlc,dp,dpc,dt,dvpd,exchg,gdwl,ib,ibc,intan,invt,lct,lt,ni,capx,oancf,ivncf,fincf,oiadp,pi,ppent,ppegt,rectr,sale,seq,txt,xint,xsga,costat,mkvalt,prcc_f,recch,invch,apalch,txach,aoloch,gdwlip,spi,wdp,rcp
13966544196,139665,MOODY'S CORP,1059556,2020,12,2020,12/31/2020,INDL,7323,C,D,STD,USD,12,4509,39,897,NA,NA,12409,1569,2696,1475,187.093,94,220,220,6943,NA,11,4556,1778,1777,6380,0,2222,10646,1778,103,2146,-1077,-351,2447,2229,671,1599,1430,5371,1569,452,139,1229,A,54301.8723,290.24,31,0,247,NA,-240,NA,-83,-9,-50
14054143646,140541,TAPESTRY INC,1116132,2019,06,2019,6/30/2019,INDL,3100,C,D,STD,USD,6,2556.8,243.6,43.5,NA,NA,6877.3,3513.4,1233.8,1677.4,286.8,0.8,268.2,268.2,1602.7,NA,11,1516.2,643.4,643.4,3228.1,778.3,918,3363.9,643.4,274.2,791.7,-574.2,-484.9,908.5,766.2,938.8,2139.3,298.1,6027.1,3513.4,122.8,66.9,3173,A,9100.164,31.73,25.7,-104.7,-69.3,0,-125,NA,-94.4,NA,NA
14054144012,140541,TAPESTRY INC,1116132,2020,06,2020,6/30/2020,INDL,3100,C,D,STD,USD,6,2553.1,130.8,0,NA,NA,7924.2,2276.4,1434.4,1355.8,276.2,1101.2,248.3,248.3,4493.3,NA,11,1301.1,-652.1,-652.1,2680.5,736.9,1742.1,5647.8,-652.1,205.4,407,44.3,5.9,188.9,-624.2,2532.2,3661.7,193.3,4961.4,2276.4,27.9,71.5,3168.4,A,3667.936,13.28,61.9,-58.6,-84.1,NA,0.5,-477.7,-739.7,-141.6,-107.5
14138443830,141384,ALIGN TECHNOLOGY INC,1097149,2019,12,2019,12/31/2019,INDL,3843,C,D,STD,USD,12,1633.419,87.25,0,NA,NA,2500.702,1346.169,868.627,583.909,78.433,15.737,78.99,78.99,59.2,NA,14,63.924,442.776,442.776,75.692,112.051,970.97,1154.533,442.776,149.707,747.27,-350.444,-485.54,514.483,555.123,687.974,917.49,550.291,2406.796,1346.169,112.347,NA,1229.414,A,21885.9443,279.04,-121.014,-58.269,NA,14.611,239.885,NA,39.779,NA,NA
14138444196,141384,ALIGN TECHNOLOGY INC,1097149,2020,12,2020,12/31/2020,INDL,3843,C,D,STD,USD,12,1849.538,142.132,420.788,NA,NA,4829.683,3233.865,960.843,618.23,78.86,21.735,93.538,93.538,86.18,NA,14,444.817,1775.888,1775.888,574.889,139.237,1325.601,1595.818,1775.888,154.916,662.174,-231.506,-30.808,394.854,378.949,817.274,1118.526,657.704,2471.941,3233.865,-1396.939,NA,1365.319,A,42141.2068,534.38,-139.777,-29.11,NA,-2.802,301.377,NA,-13.57,-5.887,NA
14145943830,141459,GARMIN LTD,1121788,2019,12,2019,12/31/2019,INDL,3812,C,D,STD,USD,12,3057.85,240.831,300.289,NA,NA,6166.799,4793.496,1404.03,1425.383,190.686,14.762,98.146,106.175,64,NA,14,467.108,952.486,952.486,659.629,752.908,1035.933,1373.303,952.486,118.031,698.549,-450.746,-416.028,945.586,987.222,792.51,1469.586,706.763,3757.505,4793.496,34.736,0,1288.39,A,18603.3262,97.56,-123.401,-170.169,26.192,-34.297,-51.11,NA,0,NA,NA
14145944196,141459,GARMIN LTD,1121788,2020,12,2020,12/31/2020,INDL,3812,C,D,STD,USD,12,3669.351,258.885,148.648,NA,NA,7031.373,5516.116,1846.084,1592.319,191.571,18.874,112.918,126.715,94.832,NA,14,584.21,992.324,992.324,828.566,762.084,1164.217,1515.257,992.324,185.401,1135.267,-260.524,-461.76,1054.24,1103.41,950.165,1682.443,849.469,4186.573,5516.116,111.086,0,1427.096,A,22923.3859,119.66,-108.859,28.726,1.447,-20.671,40.833,NA,0,NA,NA
14191343830,141913,GLOBAL PAYMENTS INC,1123360,2019,12,2019,12/31/2019,INDL,7374,C,D,STD,USD,12,4366.448,148.084,644.622,3993.265,1215,44480.162,27855.747,1678.273,1153.668,300.226,587.186,878.335,944.421,9611.801,NA,11,23759.74,430.613,469.276,36914.395,0,3579.346,16425.173,430.613,307.868,1391.278,-917.086,-28.674,1047.017,531.466,1819.602,2434.706,895.232,4911.892,27855.747,62.19,270.8,1832.872,A,54809.2586,182.56,NA,0,NA,NA,-155.974,NA,-286,NA,NA
14191344196,141913,GLOBAL PAYMENTS INC,1123360,2020,12,2020,12/31/2020,INDL,7374,C,D,STD,USD,12,4592.36,128.721,160.801,NA,NA,44201.545,27332.37,2089.771,2010.787,298.332,1289.761,1614.44,1692.587,9845.486,NA,11,23871.451,584.52,605.1,35887.334,0,4549.091,16714.501,584.52,436.236,2314.15,-438.342,-1546.142,1264.153,682.253,2059.729,2960.167,794.172,7423.558,27332.37,77.153,326.8,2534.178,A,64266.6794,215.42,NA,0,NA,NA,-89.447,NA,-370.2,NA,NA
14295343830,142953,MONDELEZ INTERNATIONAL INC,1103982,2019,12,2019,12/31/2019,INDL,2052,C,D,STD,USD,12,7630,5853,284,NA,NA,64549,27275,1328,14784,1435.006,4397,819,1047,16369,NA,14,20848,3870,3885,38805,2546,15322,37198,3870,925,3965,-960,-2787,4411,3887,9301,16105,2212,25868,27275,2,595,5854,A,79040.1305,55.08,124,31,4,NA,-607,-57,-573,NA,-457
14295344196,142953,MONDELEZ INTERNATIONAL INC,1103982,2020,12,2020,12/31/2020,INDL,2052,C,D,STD,USD,12,9979,6209,1136,NA,390,67810,27578,3650,15392,1419.174,2960,846,1116,20677,NA,14,21895,3555,3569,40377,2647,15159,40156,3555,863,3964,500,-2215,4438,4793,9664,16993,2297,26581,27578,1224,526,5905,A,82979.1038,58.47,59,-24,436,0,-648,-144,-772,NA,-363
14335643830,143356,PRUDENTIAL FINANCIAL INC,1137774,2019,12,2019,12/31/2019,INDL,6311,C,D,STD,USD,12,NA,1290,1755,NA,NA,896552,63115,60267,46306,398.832,11614,460,460,21885,NA,11,3013,4186,4238,4723,0,NA,832833,4186,0,19625,-17028,-1634,6709,5185,554,NA,NA,64845,63115,947,1563,11370,A,NA,93.74,NA,NA,NA,NA,13175,NA,-23,NA,-23
14335644196,143356,PRUDENTIAL FINANCIAL INC,1137774,2020,12,2020,12/31/2020,INDL,6311,C,D,STD,USD,12,NA,1362,0,NA,NA,940722,67425,61904,43443,396.437,11819,457,457,21061,NA,11,3035,-374,-146,4718,0,NA,872512,-374,0,8368,-16210,4883,1257,-227,466,NA,NA,57031,67425,-81,1575,11874,A,30949.8366,78.07,NA,NA,NA,NA,3027,NA,-7,NA,-7
14335743708,143357,ACCENTURE PLC,1467373,2019,08,2019,8/31/2019,INDL,8742,C,D,STD,USD,8,15450.601,1646.641,NA,NA,NA,29789.88,14408.951,6130.166,29282.379,635.774,6.411,617.946,NA,22.658,NA,11,6205.55,4779.112,4846.241,7046.329,0,11061.896,14962.189,4779.112,599.009,6626.953,-1755.576,-3767.171,6305.074,6251.797,1391.166,3347.195,8095.071,43215.013,14409.008,1405.556,22.963,7009.614,A,125991.3336,198.17,-526.297,0,564.116,-162.916,103.678,NA,0,NA,NA
14335744074,143357,ACCENTURE PLC,1467373,2020,08,2020,8/31/2020,INDL,8742,C,D,STD,USD,8,17749.756,1349.874,NA,NA,NA,37078.593,17000.479,8509.639,29629.163,634.166,763.877,721.718,NA,3485.513,NA,11,7709.82,5107.839,5185.313,8739.038,0,12662.59,19579.42,5107.839,599.132,8215.152,-1894.519,-4049.092,6513.644,6774.331,4728.914,7042.645,7846.892,44327.039,17000.536,1589.018,33.071,7462.514,A,152155.4484,239.93,721.5,0,-367.527,55.198,-277.346,NA,0,NA,NA
14397443830,143974,ALLIANCE DATA SYSTEMS CORP,1101215,2019,12,2019,12/31/2019,INDL,7374,C,D,STD,USD,12,24112.7,300.8,6.7,NA,NA,26494.8,1588.3,4550.9,2613.7,47.6,10097.2,176.1,292.7,22599.9,NA,11,954.9,572.6,572.6,1108.2,218,11872,24906.5,278,142.3,1217.7,2860.8,-4091.7,1496,738.4,546.6,927.9,19151.1,5581.3,1588.3,165.8,569,1295.5,A,5340.72,112.2,4.1,NA,-255,NA,-11,NA,-188.6,NA,-118.1
14397444196,143974,ALLIANCE DATA SYSTEMS CORP,1101215,2020,12,2020,12/31/2020,INDL,7374,C,D,STD,USD,12,19634.4,328.2,266.8,NA,NA,22547.1,1521.6,4146.2,2029.8,49.7,8529.6,159.1,220.3,18608.2,NA,11,1369.6,295,295,1451.3,164.3,10421.9,21025.5,213.7,54,1882.7,1774.3,-4166.5,960.6,394.5,544.1,950.3,15160.2,4521.4,1521.6,99.5,493.9,1371.9,A,3682.77,74.1,64.9,NA,62.1,NA,155.9,NA,-72.2,-63.7,-7.7
14400943830,144009,WILLIS TOWERS WATSON PLC,1140536,2019,12,2019,12/31/2019,INDL,6411,C,D,STD,USD,12,17037,318,1329,NA,NA,35426,10249,4295,6968,128.69,483,729,729,6478,NA,14,11194,1044,1073,14672,0,16070,25057,1044,246,1081,-1614,397,1342,1322,2014,2910,12225,9039,10249,249,234,NA,A,25987.6586,201.94,NA,0,NA,NA,-790,NA,-13,NA,NA
14400944196,144009,WILLIS TOWERS WATSON PLC,1140536,2020,12,2020,12/31/2020,INDL,6411,C,D,STD,USD,12,20301,313,69,NA,NA,38531,10820,6396,7200,128.965,1126,735,770,6727,NA,14,11204,996,1020,14247,0,19332,27599,996,223,1774,-160,-434,1417,1338,1916,3043,13415,9352,10820,318,244,NA,A,NA,210.68,NA,0,NA,NA,-56,NA,-148,-35,-24
14455943830,144559,ZIMMER BIOMET HOLDINGS INC,1136869,2019,12,2019,12/31/2019,INDL,3842,C,D,STD,USD,12,4723.9,400.9,37.1,NA,NA,24638.7,12388.1,617.9,1771.7,206,1564.2,1006.1,1006.1,8501.1,NA,11,9599.7,1131.6,1131.5,16857.3,2385,3441.5,12245.9,1131.6,523,1585.8,-729.3,-779.9,1508.3,905.8,2344.1,6183.5,1363.9,7982.2,12388.1,-225.7,226.9,3696.1,A,30834.08,149.68,-93.8,-125.2,-42,111.4,-17.9,NA,-370.8,NA,NA
14455944196,144559,ZIMMER BIOMET HOLDINGS INC,1136869,2020,12,2020,12/31/2020,INDL,3842,C,D,STD,USD,12,5083.3,330,235.5,NA,NA,24417.7,12194.2,802.1,1640.1,207.6,575,1032.7,1032.7,8419.3,NA,11,9261.8,-138.9,-137.4,16317.3,2450.7,2556.9,12218.3,-138.9,409.2,1204.5,-613.8,-421.8,851.7,-274.4,2322.2,6599.4,1452.7,7024.5,12194.2,-137,212,3500,A,31989.084,154.09,-70,-40.8,-95.1,-291.1,69.5,-612,-925.7,NA,-116.9
14504643830,145046,ANTHEM INC,1156039,2019,12,2019,12/31/2019,INDL,6324,C,D,STD,USD,12,39033,13124,0,NA,NA,77453,31728,25635,83103,252.922,2456,1013,1133,20025,NA,11,20500,4807,4807,29174,0,23617,45725,4807,1077,6061,-2792,-2266,6733,5985,3708,7054,7584,104213,31728,1178,746,13364,A,76390.0317,302.03,-1053,0,-593,0,1454,NA,-2,NA,NA
14504644196,145046,ANTHEM INC,1156039,2020,12,2020,12/31/2020,INDL,6324,C,D,STD,USD,12,45751,16852,1976,NA,NA,86615,33199,30733,96360,245.401,810,999,1154,20992,NA,11,21691,4572,4572,31096,0,29453,53416,4572,1021,10688,-7324,-2567,8259,6238,4129,7973,8128,121867,33199,1666,784,16249,A,78795.8071,321.09,-256,0,NA,0,5459,NA,-1237,NA,-653
14555243830,145552,CENTENE CORP,1071739,2019,12,2019,12/31/2019,INDL,6324,C,D,STD,USD,12,20323,4003,36,NA,NA,40994,12551,12986,65454,415.048,249,600,643,14509,NA,11,6863,1321,1309,8926,0,12932,28302,1321,730,1483,-1532,6832,2137,1782,2782,3884,6247,74639,12551,473,412,6448,A,NA,62.87,-1076,0,-421,0,495,-259,-386,-12,NA
14555244196,145552,CENTENE CORP,1071739,2020,12,2020,12/31/2020,INDL,6324,C,D,STD,USD,12,23393,6865,4049,27740,30709,68719,25773,12380,96888,581.479,301,1206,1259,18317,NA,11,18652,1808,1794,27040,0,21585,42757,1808,869,5503,-6955,260,4009,2773,4085,5562,9696,111115,25773,979,728,9012,A,34906.1844,60.03,-52,0,585,0,1662,NA,-884,-72,NA
14570143830,145701,PRINCIPAL FINANCIAL GRP INC,1126328,2019,12,2019,12/31/2019,INDL,6282,C,D,STD,USD,12,NA,NA,1208.5,NA,205.9,276087.8,14618,5345.8,14126,276.6,159.3,226.8,598.2,3963.4,NA,14,1693.8,1394.2,1444.1,3480.5,NA,NA,261137.1,1394.2,132.4,5493.2,-7688.5,1733.7,1646.8,1693.3,967.7,NA,19029.2,15999.6,14618,249.2,153.9,NA,A,15213,55,-298,NA,NA,211.2,4018.6,NA,-22.1,NA,NA
14570144196,145701,PRINCIPAL FINANCIAL GRP INC,1126328,2020,12,2020,12/31/2020,INDL,6282,C,D,STD,USD,12,NA,NA,0,NA,NA,296627.7,16558.9,5754.8,12582.8,273.3,86.7,251.9,664.8,4560.7,NA,14,1711,1395.8,1428.5,3434,NA,NA,279754.8,1395.8,108.8,3738.6,-5025.8,1621.1,1763.1,1693.5,1019,NA,19933.1,14597.8,16558.9,265,160.5,NA,A,13558.413,49.61,-7.6,NA,NA,442.5,1825.5,NA,-53,NA,NA
14597743830,145977,ADVANCE AUTO PARTS INC,1158449,2019,12,2019,12/31/2019,INDL,5531,C,D,STD,USD,12,5695.543,3421.987,0,NA,NA,11248.525,3549.081,418.665,5199.531,69.232,477.982,238.371,238.371,3242.461,NA,11,992.24,486.896,486.896,1701.996,4432.168,4477.702,7699.444,486.896,270.129,866.909,-462.939,-882.153,767.493,637.746,3798.538,5836.387,657.163,9709.003,3549.081,150.85,39.898,3503.608,A,11088.1971,160.16,-62.837,-63.13,173.497,NA,14.418,NA,-101.069,NA,-77.303
14597744196,145977,ADVANCE AUTO PARTS INC,1158449,2020,12,2020,12/31/2020,INDL,5531,C,D,STD,USD,12,6270.001,3640.639,0,NA,NA,11839.636,3559.512,834.992,5371.465,66.361,462.588,250.081,250.081,3510.071,NA,11,993.59,493.021,493.021,1674.717,4538.199,4743.915,8280.124,493.021,267.576,969.688,-266.897,-285.997,859.915,651.015,3842.589,6031.754,715.654,10106.321,3559.512,157.994,46.886,3624.86,A,10452.5211,157.51,-59.014,-101.449,294.995,NA,-15.569,NA,-158.03,NA,-50.008
14757943830,147579,NETFLIX INC,1065280,2019,12,2019,12/31/2019,INDL,7841,C,D,STD,USD,12,6178.504,5087.908,0,NA,NA,33975.712,7582.157,5018.437,12336.634,438.807,190.622,103.579,9319.826,16372.494,NA,14,0,1866.916,1866.916,0,0,6855.696,26393.555,1866.916,253.035,-2887.322,-387.064,4505.662,2604.254,2062.231,2097.221,2513.226,454.399,20156.447,7582.157,195.315,626.023,5111.98,A,141984.781,323.57,NA,-13916.683,NA,0,-650.968,NA,0,NA,NA
14757944196,147579,NETFLIX INC,1065280,2020,12,2020,12/31/2020,INDL,7841,C,D,STD,USD,12,9761.58,5085.719,0,NA,NA,39280.359,11065.24,8205.55,14942.609,442.895,756.1,115.71,10922.622,18510.826,NA,14,0,2761.395,2761.395,0,0,7805.785,28215.119,2761.395,497.923,2427.077,-505.354,1237.311,4803.289,3199.349,2997.909,3492.699,610.819,24996.056,11065.24,437.954,767.499,5134.448,A,239486.6134,540.73,NA,-11779.284,NA,0,-789.306,NA,-218,NA,NA
14834943738,148349,TRANSDIGM GROUP INC,1260221,2019,09,2019,9/30/2019,INDL,3728,C,D,STD,USD,9,4865.247,276.59,3976.155,1480.634,908,16254.731,-2894.905,1467.486,2234.243,53.462,429.732,224.641,253.734,16549.434,NA,11,7820.103,839.338,840.879,10563.923,1232.649,1538.756,19139.814,889.77,101.591,1015.472,-3888.98,2271.353,2095.444,1062.865,756.757,1183.334,1111.7,5223.203,-2894.905,221.986,859.753,668.875,A,27836.0595,520.67,-82.268,-35.712,NA,NA,-95.767,NA,-171.911,NA,NA
14834944104,148349,TRANSDIGM GROUP INC,1260221,2020,09,2020,9/30/2020,INDL,3728,C,D,STD,USD,9,6960,218,0,NA,NA,18395,-3972,4717,2295,54.414,647,283,316,19769,NA,11,7889,652,653,10499,1283,1616,22363,699,105,1213,799,1230,1828,740,855,1395,756,5103,-3972,87,1029,697,A,25853.1797,475.12,352,-62,NA,NA,-155,NA,-105,NA,-54
14907043830,149070,CME GROUP INC,1156375,2019,12,2019,12/31/2019,INDL,6200,C,D,STD,USD,12,39567.8,61.9,0,NA,NA,75215.3,26128.9,1638.9,1806.9,357.472,49.7,473.3,473.3,4399.2,NA,14,10742.5,2116.5,2115.8,33035.5,0,38522.5,49056,2116.5,245.6,2672.8,-152.6,-2340.8,2587.8,2689.6,1058.6,1926.1,491.8,4868,26128.9,573.8,178,NA,A,71751.7798,200.72,60.8,0,-54.1,-28.6,-12.7,NA,NA,NA,-20.8
14907044196,149070,CME GROUP INC,1156375,2020,12,2020,12/31/2020,INDL,6200,C,D,STD,USD,12,89283.9,69.3,0,NA,NA,124659.6,26319.9,1738.8,1750.4,358.113,52.2,464.4,464.4,4072,NA,14,10798.8,2105.2,2106.4,32839.4,0,88197.9,98308.1,2105.2,197.5,2715.6,-175.5,-2458.2,2668.8,2722.1,1058.3,2019.5,461.3,4883.6,26319.9,615.7,166.2,NA,A,65194.4717,182.05,28.2,0,7.4,4.7,18.9,NA,-31.4,-31.4,-22.1
14931843830,149318,WYNN RESORTS LTD,1174922,2019,12,2019,12/31/2019,INDL,7990,C,D,STD,USD,12,2856.337,262.437,0,NA,NA,13871.281,1743.045,2351.904,4067.053,107.364,342.933,624.878,653.832,10599.857,NA,14,0,122.985,311.378,146.414,88.519,1982.884,12329.809,122.985,1063.293,901.07,-1068.598,299.012,913.305,488.218,10076.751,14587.278,286.934,6611.099,1743.045,176.84,471.174,1005.863,A,14909.6387,138.87,-86.712,NA,-61.91,0,-172.765,NA,-47.437,NA,NA
14931844196,149318,WYNN RESORTS LTD,1174922,2020,12,2020,12/31/2020,INDL,7990,C,D,STD,USD,12,3813.147,148.478,-4.604,NA,NA,13869.547,-351.997,3482.032,1682.319,107.888,623.914,725.502,754.434,13270.779,NA,14,144.095,-2067.245,-2326.946,278.195,66.285,1880.888,14606.864,-2067.245,290.115,-1072.425,-265.759,2463.245,-1186.745,-1762.275,9595.238,14763.444,114.569,2095.861,-351.997,564.671,570.786,874.785,A,12173.003,112.83,81.646,NA,-162.475,0,-164.791,NA,-34.201,NA,NA
14933743830,149337,NASDAQ INC,1120193,2019,12,2019,12/31/2019,INDL,6200,C,D,STD,USD,12,4290,280,206,NA,NA,13924,5639,3358,2955,165.094,452,190,190,3388,NA,14,6366,774,774,8615,291,4227,8285,774,127,963,-240,-937,1117,1019,730,1216,422,4262,5639,245,124,NA,A,17681.5674,107.1,-42,NA,-35,0,29,NA,-73,NA,-39
14933744196,149337,NASDAQ INC,1120193,2020,12,2020,12/31/2020,INDL,6200,C,D,STD,USD,12,7660,399,157,NA,NA,17979,6433,6724,4057,164.934,46,202,202,5976,NA,14,6850,933,933,9105,195,4924,11543,933,188,1252,-231,1383,1368,1212,856,1413,566,5627,6433,279,101,NA,A,21893.3392,132.74,-167,NA,129,0,29,NA,-134,-6,-48
15069943830,150699,CIMAREX ENERGY CO,1168054,2019,12,2019,12/31/2019,INDL,1311,C,D,STD,USD,12,621.486,256.959,284.441,328.544,203.6,7140.029,3576.141,94.722,1395.538,102.145,73.331,890.759,890.759,2261.498,NA,11,716.865,-124.619,-124.619,716.865,47.893,758.621,3482.268,-124.619,1323.49,1343.966,-1577.882,-472.028,-19.171,-150.989,5754.838,22867.84,448.584,2362.969,3657.761,-26.37,93.386,95.843,A,5361.5911,52.49,65.128,NA,NA,0,-188.099,NA,-12.654,NA,NA
15069944196,150699,CIMAREX ENERGY CO,1168054,2020,12,2020,12/31/2020,INDL,1311,C,D,STD,USD,12,657.338,174.927,0,NA,NA,4621.989,1553.454,273.145,2270.204,102.867,66.15,710.607,710.607,2207.885,NA,11,0,-1967.458,-1967.458,0,37.15,660.225,3031.754,-1967.458,650.976,904.167,-578.875,-146.869,-1533.221,-2326.385,3897.822,23340.991,332.485,1558.595,1590.235,-358.927,92.914,111.005,A,3858.5412,37.51,116.492,NA,NA,0,-149.335,-714.447,-714.447,NA,NA
15093743646,150937,SEAGATE TECHNOLOGY HOLDINGS,1137789,2019,06,2019,6/30/2019,INDL,3572,C,D,STD,USD,6,4363,1420,0,NA,NA,8885,2162,2251,6940,269.098,0,541,541,4253,NA,14,1237,2012,2012,1348,970,2232,6723,2012,602,1761,846,-2212,1465,1372,1869,9835,989,10390,2162,-640,227,1444,A,12679.8978,47.12,204,80,-433,NA,42,NA,22,NA,22
15093744012,150937,SEAGATE TECHNOLOGY HOLDINGS,1137789,2020,06,2020,6/30/2020,INDL,3572,C,D,STD,USD,6,4114,1808,0,NA,NA,8930,1787,1724,7303,256.719,33,378,379,4238,NA,14,1237,1004,1004,1295,1142,2722,7143,1004,585,1714,-635,-1605,1382,1032,2232,10315,1115,10509,1787,28,207,1446,A,12427.7668,48.41,-127,-166,410,NA,1,NA,-144,NA,-82
15539443830,155394,LKQ CORP,1065696,2019,12,2019,12/31/2019,INDL,5010,C,D,STD,USD,12,4687.819,942.795,27.296,NA,NA,12779.956,5008.876,523.02,7612.349,306.731,547.894,311.777,314.406,5400.88,NA,14,4406.535,540.615,543.415,5256.873,2772.777,2178.512,7707.299,541.26,265.73,1064.033,-264.853,-600.669,1001.683,758.745,2542.911,3350.591,1131.132,12506.109,5008.876,215.33,138.504,3580.3,A,10950.2967,35.7,26.419,15.46,3.712,NA,52.35,NA,-86.04,-41.057,-55.791
15539444196,155394,LKQ CORP,1065696,2020,12,2020,12/31/2020,INDL,5010,C,D,STD,USD,12,4034.032,932.406,7.363,NA,NA,12360.533,5655.718,312.154,7007.666,303.553,280.308,293.964,299.497,4290.912,NA,14,4591.569,638.621,640.509,5405.788,2414.612,1988.491,6665.156,638.423,172.695,1443.87,-165.887,-1512.551,1010.135,890.007,2601.827,3496.976,1073.389,11628.83,5655.718,249.498,103.784,3317.065,A,10697.2077,35.24,93.588,433.072,-64.032,NA,34.089,NA,-34.72,NA,-65.425
15705743830,157057,ASSURANT INC,1267238,2019,12,2019,12/31/2019,INDL,6351,C,D,STD,USD,12,NA,5610.5,7.6,NA,NA,44291.2,5649.9,2666.8,7935.6,59.946,0,1244.9,125.8,3686.4,NA,11,2343.4,382.6,386.8,4887.9,NA,NA,38609.1,382.6,110.3,1413.4,-619.8,-179.2,906.3,554.5,503.2,831.7,12026,10086.8,5652.8,167.7,105,NA,A,NA,131.08,-460.6,NA,127.1,0,962.4,NA,-246.8,-163,NA
15705744196,157057,ASSURANT INC,1267238,2020,12,2020,12/31/2020,INDL,6351,C,D,STD,USD,12,NA,5617.5,458.6,NA,NA,44649.9,5948.5,3000.4,8309.4,57.968,0,975.9,144.3,2330.6,NA,11,2589.3,441.8,442.7,4442,NA,NA,38695.1,441.8,121.2,1342,-735.2,-264.8,809.5,515.3,560.3,907.8,12065.4,10094.8,5951.4,72.6,104.5,NA,A,7896.401,136.22,-47.2,NA,172.8,0,246.5,-137.8,-189.7,-5.9,NA
15785543861,157855,SALESFORCE.COM INC,1108524,2019,01,2020,1/31/2020,INDL,7372,C,D,STD,USD,1,15963,3376,369,890,917,55126,33885,7947,3685,893,807,902,3011,6257,NA,11,25134,126,126,25134,0,14845,21241,126,643,4331,-2980,164,503,706,5415,7216,6623,17098,33885,580,131,12008,A,162802.83,182.31,-1000,0,NA,NA,670,NA,-158,NA,NA
15785544227,157855,SALESFORCE.COM INC,1108524,2020,01,2021,1/31/2021,INDL,7372,C,D,STD,USD,1,21889,4316,1281,NA,NA,66301,41493,11966,4218,919,805,1679,3904,6413,NA,11,26318,4072,4072,26318,0,17728,24808,4072,710,4801,-3971,1194,639,2561,5663,7618,8263,21252,41493,-1511,126,14716,A,207289.64,225.56,-1556,0,NA,NA,364,NA,-143,-184,NA
15874243830,158742,MARKETAXESS HOLDINGS INC,1278021,2019,12,2019,12/31/2019,INDL,6200,C,D,STD,USD,12,NA,19.294,97.43,NA,NA,954.93,770.091,302.432,231.513,37.936,0,26.857,32.652,97.991,NA,14,146.861,204.902,204.902,207.847,92.642,NA,184.839,204.902,34.7,265.935,-122.051,-118.1,261.045,257.424,153.194,288.38,62.017,519.415,770.091,52.522,0,NA,A,NA,379.11,-2.962,1.927,NA,0.187,2.039,NA,-2.1,NA,-0.4
15874244196,158742,MARKETAXESS HOLDINGS INC,1278021,2020,12,2020,12/31/2020,INDL,6200,C,D,STD,USD,12,NA,173.432,23.297,NA,1.3,1331.429,955.061,607.96,276.801,38.005,0,35.996,42.838,93.612,NA,14,147.388,299.377,299.377,242.742,28.111,NA,376.368,299.377,45.628,404.489,68.867,-145.112,378.774,374.359,161.128,324.683,262.449,691.571,955.061,74.982,1.142,NA,A,NA,570.56,-200.886,65.281,148.287,16.189,-1.759,NA,-1.6,NA,NA
16022543830,160225,MASTERCARD INC,1141391,2019,12,2019,12/31/2019,INDL,6099,C,D,STD,USD,12,16902,3203,1440,NA,NA,29236,5893,8327,6697,1007,106,522,1663,9289,NA,11,4021,8118,8118,5438,0,11904,23245,8118,422,8183,-1640,-5867,9664,9731,1828,2928,5557,16883,5893,1613,224,NA,A,300680.13,298.59,-690,0,430,NA,-1438,NA,0,NA,NA
16022544196,160225,MASTERCARD INC,1141391,2020,12,2020,12/31/2020,INDL,6099,C,D,STD,USD,12,19113,2002,989,NA,NA,33584,6391,11260,6567,995,774,580,1652,13523,NA,11,4960,6411,6411,6713,0,11847,27067,6411,339,7224,-1879,-2152,8154,7760,1902,3292,4411,15301,6391,1349,380,NA,A,355155.3,356.94,1202,0,-1403,NA,-949,NA,-73,NA,NA
16032943830,160329,ALPHABET INC,1652044,2019,12,2019,12/31/2019,INDL,7370,C,D,STD,USD,12,152578,5561,2515,NA,NA,275909,201442,119675,60245,688.335,1199,11651,NA,15967,NA,14,20624,34343,34343,22603,999,45221,74467,34343,23548,54520,-29491,-23209,36482,39625,84587,115148,25326,161857,201442,5282,267,53479,A,921138.3192,1339.39,-4340,NA,NA,NA,5159,NA,-1894,NA,NA
16032944196,160329,ALPHABET INC,1652044,2020,12,2020,12/31/2020,INDL,7370,C,D,STD,USD,12,174296,5589,738,NA,NA,319616,222544,136694,71053,675.222,1795,13679,NA,26873,NA,14,21175,40269,40269,22620,728,56834,97072,40269,22281,65124,-32773,-24408,41224,48082,96960,138673,30930,182527,222544,7813,353,56571,A,1183171.313,1752.64,-6524,NA,NA,NA,8351,NA,0,NA,NA
16047943830,160479,EXTRA SPACE STORAGE INC,1289490,2019,12,2019,12/31/2019,INDL,6798,C,D,STD,USD,12,NA,111.382,0,NA,NA,8532.377,2539.961,70.733,585.283,129.534,568.431,NA,231.846,5321.269,NA,11,0,419.967,451.123,NA,0,NA,5610.683,419.967,7.764,707.686,-621.63,-88.013,652.494,462.431,NA,NA,NA,1327.195,2539.961,11.308,191.268,89.418,A,13681.3811,105.62,NA,0,15.522,NA,-14.815,NA,0,NA,NA
